Concurrent Users,Total Waiting Time,Total Service Time, Maximum Workload,Average Waiting Time,Average Service Time
4558,2751,13410,31,0.60,2.94
1893,993,5340,30,0.52,2.82
1139,556,2960,29,0.49,2.60
1504,704,4240,31,0.47,2.82
1924,744,5420,31,0.39,2.82
1810,705,5140,31,0.39,2.84
243,303,630,15,1.25,2.59
2013,913,5690,30,0.45,2.83
3672,1827,10750,32,0.50,2.93
1412,693,3930,31,0.49,2.78
3378,1430,9950,29,0.42,2.95
1037,463,2700,29,0.45,2.60
910,1245,2350,29,1.37,2.58
649,525,1690,21,0.81,2.60
3825,1749,11170,30,0.46,2.92
1102,591,2860,30,0.54,2.60
1879,729,5300,30,0.39,2.82
3027,1406,8790,31,0.46,2.90
945,542,2480,31,0.57,2.62
1813,946,5140,31,0.52,2.84
2463,829,7020,30,0.34,2.85
884,488,2270,30,0.55,2.57
4778,1783,14050,32,0.37,2.94
2661,888,7670,29,0.33,2.88
1311,724,3610,30,0.55,2.75
4593,1730,13510,33,0.38,2.94
4155,1077,12230,33,0.26,2.94
4049,1383,11900,30,0.34,2.94
4326,1493,12790,33,0.35,2.96
3979,1646,11670,32,0.41,2.93
2880,902,8270,26,0.31,2.87
210,241,520,15,1.15,2.48
1218,683,3320,30,0.56,2.73
4829,1947,14220,32,0.40,2.94
4988,1628,14690,33,0.33,2.95
4402,1370,13000,33,0.31,2.95
3820,1821,11160,31,0.48,2.92
1269,703,3520,30,0.55,2.77
1531,598,4320,29,0.39,2.82
4909,1807,14440,33,0.37,2.94
3469,1622,10240,30,0.47,2.95
1527,1055,4310,30,0.69,2.82
4387,1816,12930,32,0.41,2.95
3919,1355,11540,31,0.35,2.94
2895,1357,8300,29,0.47,2.87
941,427,2460,31,0.45,2.61
2266,876,6460,30,0.39,2.85
61,63,120,10,1.03,1.97
2657,1023,7650,29,0.39,2.88
499,537,1310,21,1.08,2.63
2857,1350,8240,30,0.47,2.88
3599,1345,10570,32,0.37,2.94
3660,1424,10700,33,0.39,2.92
3147,1463,9170,29,0.46,2.91
427,206,1170,16,0.48,2.74
397,404,1100,16,1.02,2.77
3122,2871,9060,29,0.92,2.90
3177,2008,9240,30,0.63,2.91
1720,661,4940,31,0.38,2.87
454,256,1220,22,0.56,2.69
1807,2039,5140,30,1.13,2.84
2122,2385,6050,30,1.12,2.85
3661,3133,10710,32,0.86,2.93
3298,3361,9730,31,1.02,2.95
1698,2518,4850,29,1.48,2.86
1350,615,3720,31,0.46,2.76
3748,1475,10950,31,0.39,2.92
2802,875,8090,30,0.31,2.89
1104,561,2860,31,0.51,2.59
753,454,1930,30,0.60,2.56
2094,1357,5920,30,0.65,2.83
4785,2699,14070,33,0.56,2.94
2245,1430,6380,31,0.64,2.84
2750,1048,7920,28,0.38,2.88
2356,1183,6720,39,0.50,2.85
2485,4578,7130,30,1.84,2.87
4001,1936,11730,32,0.48,2.93
4232,1532,12470,31,0.36,2.95
3801,1651,11110,32,0.43,2.92
4009,5760,11770,32,1.44,2.94
4021,9931,11800,32,2.47,2.93
1093,850,2840,30,0.78,2.60
122,273,230,15,2.24,1.89
3050,1084,8860,30,0.36,2.90
4496,3387,13290,32,0.75,2.96
1229,2929,3370,30,2.38,2.74
2644,6790,7650,31,2.57,2.89
3491,1054,10290,30,0.30,2.95
2821,1138,8150,31,0.40,2.89
4870,1571,14320,32,0.32,2.94
2688,1096,7720,29,0.41,2.87
4800,1703,14130,33,0.35,2.94
1107,619,2880,30,0.56,2.60
3512,1292,10290,29,0.37,2.93
1206,783,3250,30,0.65,2.69
3805,1960,11120,31,0.52,2.92
3549,1225,10390,32,0.35,2.93
2960,1109,8570,29,0.37,2.90
3987,1691,11690,33,0.42,2.93
2650,1091,7650,30,0.41,2.89
2867,1600,8250,28,0.56,2.88
1892,1415,5340,30,0.75,2.82
825,516,2160,30,0.63,2.62
3088,1380,9000,30,0.45,2.91
4505,1553,13300,31,0.34,2.95
4847,1857,14270,32,0.38,2.94
1951,813,5510,28,0.42,2.82
174,113,390,16,0.65,2.24
4220,1747,12410,33,0.41,2.94
4155,1581,12230,33,0.38,2.94
2255,1287,6400,30,0.57,2.84
657,545,1690,21,0.83,2.57
4069,1456,11930,33,0.36,2.93
964,552,2560,29,0.57,2.66
4651,3037,13630,32,0.65,2.93
4501,1525,13300,30,0.34,2.95
4144,1353,12200,33,0.33,2.94
906,886,2350,31,0.98,2.59
1779,2995,5060,30,1.68,2.84
2050,1050,5790,31,0.51,2.82
4891,1466,14380,33,0.30,2.94
1181,601,3150,29,0.51,2.67
1998,848,5650,30,0.42,2.83
4826,1647,14200,32,0.34,2.94
2549,885,7330,30,0.35,2.88
2841,3870,8180,30,1.36,2.88
591,338,1560,20,0.57,2.64
2100,952,5940,31,0.45,2.83
1145,642,3010,30,0.56,2.63
4385,1315,12920,32,0.30,2.95
328,333,910,15,1.02,2.77
1194,867,3190,30,0.73,2.67
2059,733,5810,31,0.36,2.82
4711,1700,13860,32,0.36,2.94
2678,1258,7720,30,0.47,2.88
2627,958,7560,31,0.36,2.88
3548,1642,10390,33,0.46,2.93
436,298,1190,15,0.68,2.73
1253,658,3480,30,0.53,2.78
4406,1326,13010,30,0.30,2.95
705,430,1850,21,0.61,2.62
943,388,2480,31,0.41,2.63
3063,1143,8900,29,0.37,2.91
1953,962,5510,30,0.49,2.82
2389,826,6790,30,0.35,2.84
1556,883,4410,30,0.57,2.83
4808,2012,14150,33,0.42,2.94
631,471,1670,21,0.75,2.65
3291,1298,9700,31,0.39,2.95
1631,669,4670,30,0.41,2.86
361,364,980,15,1.01,2.71
2624,1440,7540,30,0.55,2.87
4397,1365,12970,32,0.31,2.95
1163,575,3090,30,0.49,2.66
2898,920,8320,31,0.32,2.87
2489,1227,7140,31,0.49,2.87
4559,3472,13420,32,0.76,2.94
2527,834,7260,30,0.33,2.87
1211,603,3270,31,0.50,2.70
520,425,1390,21,0.82,2.67
385,306,1040,16,0.79,2.70
4585,1881,13480,64,0.41,2.94
600,512,1570,22,0.85,2.62
3590,1581,10560,32,0.44,2.94
782,487,2010,31,0.62,2.57
2866,1262,8250,28,0.44,2.88
1167,780,3120,28,0.67,2.67
3809,1947,11130,33,0.51,2.92
374,427,1010,15,1.14,2.70
3677,1387,10760,33,0.38,2.93
4494,2006,13270,30,0.45,2.95
765,581,1950,29,0.76,2.55
131,109,280,14,0.83,2.14
3454,2124,10170,31,0.61,2.94
4111,1761,12050,31,0.43,2.93
4784,1848,14070,32,0.39,2.94
1673,633,4790,26,0.38,2.86
4581,2590,13470,33,0.57,2.94
2736,1274,7870,30,0.47,2.88
4947,2120,14560,32,0.43,2.94
50,56,110,10,1.12,2.20
1004,642,2650,31,0.64,2.64
3121,2104,9060,30,0.67,2.90
2290,922,6520,30,0.40,2.85
2728,1186,7860,30,0.43,2.88
262,400,680,15,1.53,2.60
419,314,1150,15,0.75,2.74
4321,1608,12780,32,0.37,2.96
2815,1459,8130,31,0.52,2.89
1967,957,5560,30,0.49,2.83
3784,7438,11090,33,1.97,2.93
4406,1629,13010,32,0.37,2.95
4949,1746,14590,32,0.35,2.95
983,684,2580,31,0.70,2.62
4666,1478,13700,31,0.32,2.94
1087,721,2820,28,0.66,2.59
888,495,2290,29,0.56,2.58
2224,1472,6320,31,0.66,2.84
417,461,1150,16,1.11,2.76
1202,574,3230,29,0.48,2.69
232,100,570,16,0.43,2.46
4472,1859,13170,33,0.42,2.94
450,343,1210,17,0.76,2.69
3109,1116,9050,31,0.36,2.91
3972,1326,11660,32,0.33,2.94
3994,1282,11700,31,0.32,2.93
4024,1256,11800,32,0.31,2.93
3289,1215,9690,31,0.37,2.95
3433,1013,10140,29,0.30,2.95
3925,1374,11550,32,0.35,2.94
2985,1029,8680,31,0.34,2.91
547,199,1450,21,0.36,2.65
1630,998,4670,28,0.61,2.87
27,67,70,7,2.48,2.59
1501,519,4220,30,0.35,2.81
2055,959,5790,30,0.47,2.82
3012,1098,8720,30,0.36,2.90
1719,805,4940,30,0.47,2.87
1105,513,2860,29,0.46,2.59
1308,628,3600,31,0.48,2.75
4075,1451,11960,32,0.36,2.93
3792,1388,11100,31,0.37,2.93
3295,1784,9720,31,0.54,2.95
3999,2576,11730,32,0.64,2.93
2199,851,6290,30,0.39,2.86
2258,872,6410,28,0.39,2.84
1350,940,3720,25,0.70,2.76
4053,2142,11900,33,0.53,2.94
2350,777,6690,30,0.33,2.85
569,581,1480,22,1.02,2.60
4735,1873,13950,32,0.40,2.95
4764,1847,14030,32,0.39,2.95
1497,928,4210,29,0.62,2.81
1386,644,3870,22,0.46,2.79
4655,2727,13630,31,0.59,2.93
3572,1199,10520,31,0.34,2.95
1126,489,2930,29,0.43,2.60
1823,1452,5170,30,0.80,2.84
3996,1253,11730,30,0.31,2.94
3524,1373,10300,32,0.39,2.92
3736,1640,10920,33,0.44,2.92
4954,1563,14610,33,0.32,2.95
4806,2583,14150,31,0.54,2.94
4925,2170,14490,33,0.44,2.94
1273,663,3540,28,0.52,2.78
2090,922,5900,31,0.44,2.82
2003,647,5650,29,0.32,2.82
3564,1426,10480,33,0.40,2.94
4542,1436,13360,30,0.32,2.94
1233,655,3370,31,0.53,2.73
4732,2558,13940,32,0.54,2.95
2453,939,7000,29,0.38,2.85
4744,3136,13980,32,0.66,2.95
3831,1434,11180,33,0.37,2.92
3778,1426,11080,32,0.38,2.93
397,311,1100,16,0.78,2.77
2209,1113,6300,31,0.50,2.85
2180,734,6260,30,0.34,2.87
4442,1747,13120,33,0.39,2.95
579,395,1510,19,0.68,2.61
2003,2207,5650,30,1.10,2.82
3004,1230,8710,30,0.41,2.90
204,119,500,15,0.58,2.45
4634,2032,13610,30,0.44,2.94
1532,745,4320,30,0.49,2.82
3206,1199,9340,30,0.37,2.91
2329,798,6620,22,0.34,2.84
2395,909,6810,30,0.38,2.84
3595,1308,10570,31,0.36,2.94
751,411,1920,31,0.55,2.56
3426,1135,10100,30,0.33,2.95
4018,1441,11790,33,0.36,2.93
1197,722,3210,30,0.60,2.68
3151,1487,9180,31,0.47,2.91
263,142,680,15,0.54,2.59
2398,1295,6820,31,0.54,2.84
4333,1696,12810,31,0.39,2.96
2132,906,6120,28,0.42,2.87
115,196,220,12,1.70,1.91
1703,702,4860,29,0.41,2.85
2202,1036,6290,30,0.47,2.86
4569,2456,13430,33,0.54,2.94
4562,2014,13420,32,0.44,2.94
1876,786,5290,31,0.42,2.82
971,461,2580,29,0.47,2.66
2943,1077,8510,30,0.37,2.89
1166,625,3100,31,0.54,2.66
4168,1261,12290,32,0.30,2.95
133,99,280,15,0.74,2.11
274,250,720,15,0.91,2.63
268,289,700,16,1.08,2.61
2789,949,8060,30,0.34,2.89
2596,1072,7480,31,0.41,2.88
2668,945,7690,30,0.35,2.88
3245,915,9500,30,0.28,2.93
2629,1125,7570,31,0.43,2.88
491,375,1310,21,0.76,2.67
1992,952,5640,29,0.48,2.83
1669,813,4790,30,0.49,2.87
115,84,220,16,0.73,1.91
1017,501,2670,30,0.49,2.63
4083,1752,12010,33,0.43,2.94
4602,2530,13540,32,0.55,2.94
120,101,220,15,0.84,1.83
578,366,1510,21,0.63,2.61
2412,918,6870,31,0.38,2.85
3820,1280,11160,32,0.34,2.92
1500,655,4220,27,0.44,2.81
4633,1192,13610,32,0.26,2.94
3852,1330,11270,31,0.35,2.93
4483,2058,13210,33,0.46,2.95
754,545,1930,29,0.72,2.56
2882,992,8270,30,0.34,2.87
1549,606,4380,29,0.39,2.83
3311,1561,9770,30,0.47,2.95
1589,705,4540,31,0.44,2.86
2794,1224,8090,30,0.44,2.90
745,447,1920,30,0.60,2.58
4312,1599,12740,32,0.37,2.95
2613,1034,7540,29,0.40,2.89
3088,1120,9000,31,0.36,2.91
2090,2309,5900,31,1.10,2.82
2376,1127,6780,29,0.47,2.85
4066,1453,11920,32,0.36,2.93
4584,1976,13480,33,0.43,2.94
4834,1544,14250,33,0.32,2.95
3352,1466,9880,30,0.44,2.95
3689,1770,10780,32,0.48,2.92
1309,692,3600,30,0.53,2.75
1180,641,3150,24,0.54,2.67
1189,466,3180,30,0.39,2.67
1208,870,3260,29,0.72,2.70
2137,945,6120,30,0.44,2.86
2075,776,5870,30,0.37,2.83
467,366,1250,21,0.78,2.68
2786,967,8050,30,0.35,2.89
1754,742,5010,30,0.42,2.86
48,70,110,9,1.46,2.29
3328,1227,9830,30,0.37,2.95
1106,565,2870,29,0.51,2.59
3105,1210,9030,30,0.39,2.91
2040,707,5760,30,0.35,2.82
2345,854,6690,30,0.36,2.85
3119,1520,9060,29,0.49,2.90
1212,580,3280,30,0.48,2.71
1032,736,2700,30,0.71,2.62
2848,1314,8200,29,0.46,2.88
2089,1183,5890,30,0.57,2.82
3605,1355,10570,32,0.38,2.93
121,103,230,16,0.85,1.90
3699,2544,10810,31,0.69,2.92
800,479,2080,31,0.60,2.60
4761,1450,14020,31,0.30,2.94
4506,1956,13300,33,0.43,2.95
1702,639,4860,30,0.38,2.86
1740,1182,4970,31,0.68,2.86
3312,1277,9770,30,0.39,2.95
2720,1060,7840,30,0.39,2.88
1846,858,5220,30,0.46,2.83
756,486,1940,31,0.64,2.57
420,360,1160,16,0.86,2.76
929,461,2420,30,0.50,2.60
1675,721,4800,30,0.43,2.87
3266,1094,9590,30,0.33,2.94
3749,2510,10950,32,0.67,2.92
4369,1579,12910,32,0.36,2.95
2639,931,7620,26,0.35,2.89
1886,829,5340,30,0.44,2.83
4612,1707,13570,32,0.37,2.94
1564,802,4450,30,0.51,2.85
1422,583,4000,30,0.41,2.81
3381,1544,9960,30,0.46,2.95
1152,502,3060,29,0.44,2.66
3034,1269,8820,29,0.42,2.91
4826,1668,14200,32,0.35,2.94
4305,1559,12720,31,0.36,2.95
2106,691,5980,29,0.33,2.84
4701,1760,13820,31,0.37,2.94
2676,969,7710,29,0.36,2.88
1112,559,2890,30,0.50,2.60
3732,3383,10910,32,0.91,2.92
3904,1291,11480,30,0.33,2.94
2308,2064,6560,29,0.89,2.84
4258,1482,12560,33,0.35,2.95
839,919,2180,31,1.10,2.60
3547,1354,10390,32,0.38,2.93
1951,1201,5510,28,0.62,2.82
2860,1187,8240,30,0.42,2.88
4502,1578,13300,30,0.35,2.95
1411,658,3930,30,0.47,2.79
4529,1644,13330,32,0.36,2.94
4587,1795,13490,31,0.39,2.94
1743,749,5000,30,0.43,2.87
4951,1690,14600,32,0.34,2.95
250,143,660,15,0.57,2.64
4430,1826,13100,31,0.41,2.96
702,479,1840,21,0.68,2.62
3984,1450,11670,30,0.36,2.93
174,123,390,15,0.71,2.24
4889,2477,14380,31,0.51,2.94
4872,1589,14320,31,0.33,2.94
3339,912,9860,30,0.27,2.95
28,13,80,7,0.46,2.86
202,127,490,15,0.63,2.43
3186,1062,9280,31,0.33,2.91
2287,949,6510,30,0.41,2.85
1693,764,4840,30,0.45,2.86
632,335,1670,21,0.53,2.64
4347,1704,12850,32,0.39,2.96
3919,2036,11540,33,0.52,2.94
3193,1230,9300,31,0.39,2.91
4494,1343,13270,48,0.30,2.95
2889,1090,8290,34,0.38,2.87
2323,837,6610,30,0.36,2.85
3819,2239,11160,58,0.59,2.92
2611,938,7530,31,0.36,2.88
2265,925,6460,28,0.41,2.85
4891,1930,14380,33,0.39,2.94
1115,617,2900,30,0.55,2.60
4507,1317,13300,32,0.29,2.95
1143,431,3000,31,0.38,2.62
2073,998,5860,30,0.48,2.83
227,107,560,15,0.47,2.47
3822,1057,11160,32,0.28,2.92
849,644,2190,31,0.76,2.58
3511,1226,10290,30,0.35,2.93
3590,1546,10560,32,0.43,2.94
2712,871,7820,30,0.32,2.88
2029,1462,5740,31,0.72,2.83
3424,1010,10100,30,0.29,2.95
4827,1905,14210,32,0.39,2.94
3769,2787,11030,32,0.74,2.93
3326,1276,9810,29,0.38,2.95
4158,2416,12250,33,0.58,2.95
2046,761,5770,28,0.37,2.82
853,515,2190,30,0.60,2.57
4021,1421,11800,31,0.35,2.93
613,334,1640,21,0.54,2.68
1595,556,4580,29,0.35,2.87
3101,1268,9020,30,0.41,2.91
1280,512,3560,28,0.40,2.78
2595,872,7480,31,0.34,2.88
3530,1706,10310,33,0.48,2.92
1236,506,3390,29,0.41,2.74
4397,1515,12970,32,0.34,2.95
3013,1147,8720,30,0.38,2.89
4888,1869,14370,33,0.38,2.94
4754,1474,14000,32,0.31,2.94
684,325,1790,21,0.48,2.62
4943,1544,14550,31,0.31,2.94
4175,1654,12300,32,0.40,2.95
179,156,430,16,0.87,2.40
4367,1817,12900,32,0.42,2.95
2357,943,6720,30,0.40,2.85
344,350,930,16,1.02,2.70
407,386,1120,16,0.95,2.75
405,196,1120,15,0.48,2.77
4365,1331,12880,32,0.30,2.95
4720,1963,13890,33,0.42,2.94
4828,1471,14210,33,0.30,2.94
2792,1100,8070,29,0.39,2.89
2734,1219,7870,30,0.45,2.88
4877,2050,14320,31,0.42,2.94
3455,1016,10180,26,0.29,2.95
894,390,2290,30,0.44,2.56
200,84,490,15,0.42,2.45
3276,1002,9640,28,0.31,2.94
4646,2066,13610,33,0.44,2.93
128,154,250,16,1.20,1.95
4463,1409,13130,32,0.32,2.94
941,575,2460,29,0.61,2.61
3739,2522,10920,31,0.67,2.92
1546,957,4370,30,0.62,2.83
1913,878,5390,27,0.46,2.82
335,360,910,16,1.07,2.72
212,138,520,15,0.65,2.45
1539,882,4340,31,0.57,2.82
3047,1171,8860,29,0.38,2.91
1021,600,2680,31,0.59,2.62
3591,1299,10560,33,0.36,2.94
1512,609,4260,30,0.40,2.82
712,487,1870,20,0.68,2.63
3991,1596,11700,32,0.40,2.93
235,174,580,16,0.74,2.47
560,293,1470,21,0.52,2.63
2875,1565,8260,30,0.54,2.87
1458,709,4090,31,0.49,2.81
1427,803,4010,30,0.56,2.81
4617,2224,13590,32,0.48,2.94
4328,2075,12790,33,0.48,2.96
4396,1538,12960,30,0.35,2.95
1529,659,4310,26,0.43,2.82
240,194,610,16,0.81,2.54
3412,897,10050,28,0.26,2.95
4994,1650,14690,33,0.33,2.94
237,190,580,15,0.80,2.45
2745,1081,7890,31,0.39,2.87
4054,1359,11900,31,0.34,2.94
2004,850,5650,31,0.42,2.82
4337,1267,12820,30,0.29,2.96
3312,957,9770,26,0.29,2.95
4307,1884,12740,31,0.44,2.96
4031,2489,11820,33,0.62,2.93
181,115,430,16,0.64,2.38
4680,1494,13750,31,0.32,2.94
1319,669,3630,31,0.51,2.75
2100,973,5940,31,0.46,2.83
4182,1538,12310,33,0.37,2.94
3199,1122,9310,31,0.35,2.91
4381,1418,12910,32,0.32,2.95
3021,1019,8770,30,0.34,2.90
4760,1777,14010,33,0.37,2.94
604,476,1580,21,0.79,2.62
1448,838,4030,29,0.58,2.78
1618,730,4650,29,0.45,2.87
3786,1530,11100,31,0.40,2.93
213,80,520,15,0.38,2.44
3014,1002,8730,30,0.33,2.90
2320,1075,6600,30,0.46,2.84
3955,1627,11620,33,0.41,2.94
4657,3549,13640,33,0.76,2.93
1818,1002,5140,31,0.55,2.83
1542,1001,4350,31,0.65,2.82
575,393,1490,21,0.68,2.59
764,538,1950,29,0.70,2.55
4388,1815,12930,32,0.41,2.95
4487,1237,13230,32,0.28,2.95
800,342,2080,29,0.43,2.60
2922,1178,8380,31,0.40,2.87
1135,470,2950,29,0.41,2.60
1342,592,3700,30,0.44,2.76
4566,1590,13420,33,0.35,2.94
963,499,2550,30,0.52,2.65
3748,1332,10950,30,0.36,2.92
3131,1022,9120,31,0.33,2.91
2192,1102,6280,30,0.50,2.86
1464,1311,4100,29,0.90,2.80
2908,1205,8330,30,0.41,2.86
3238,1195,9460,30,0.37,2.92
2728,943,7860,30,0.35,2.88
661,412,1700,21,0.62,2.57
3894,1455,11440,32,0.37,2.94
3751,1594,10950,32,0.42,2.92
1018,560,2670,30,0.55,2.62
232,258,570,16,1.11,2.46
3088,918,9000,29,0.30,2.91
263,211,680,15,0.80,2.59
1347,645,3720,30,0.48,2.76
961,684,2550,31,0.71,2.65
2641,891,7620,30,0.34,2.89
2182,839,6270,30,0.38,2.87
3050,1266,8860,29,0.42,2.90
1559,932,4420,30,0.60,2.84
3185,1167,9280,30,0.37,2.91
4731,1455,13940,31,0.31,2.95
4787,1713,14070,32,0.36,2.94
171,86,390,15,0.50,2.28
3057,1864,8890,31,0.61,2.91
1547,739,4370,27,0.48,2.82
2488,995,7130,28,0.40,2.87
2100,835,5940,30,0.40,2.83
2937,1097,8450,29,0.37,2.88
1080,656,2810,31,0.61,2.60
1007,471,2650,30,0.47,2.63
785,816,2030,30,1.04,2.59
2916,865,8340,30,0.30,2.86
4740,1822,13970,31,0.38,2.95
2559,1148,7360,31,0.45,2.88
1966,740,5550,28,0.38,2.82
917,377,2380,29,0.41,2.60
1358,661,3750,30,0.49,2.76
4288,1404,12670,32,0.33,2.95
937,578,2430,31,0.62,2.59
2820,887,8140,31,0.31,2.89
1280,576,3560,30,0.45,2.78
1157,471,3060,28,0.41,2.64
3333,1236,9850,30,0.37,2.96
1483,876,4160,29,0.59,2.81
3532,1466,10330,31,0.42,2.92
1794,619,5080,29,0.35,2.83
2070,812,5860,30,0.39,2.83
1370,629,3790,30,0.46,2.77
1144,576,3010,31,0.50,2.63
2670,1737,7690,30,0.65,2.88
800,517,2080,31,0.65,2.60
3250,1559,9520,30,0.48,2.93
3191,2082,9290,29,0.65,2.91
822,341,2150,27,0.41,2.62
3775,1534,11070,32,0.41,2.93
4691,2265,13780,32,0.48,2.94
427,361,1170,15,0.85,2.74
3135,1013,9150,30,0.32,2.92
1699,970,4860,30,0.57,2.86
474,619,1280,21,1.31,2.70
3309,1396,9770,29,0.42,2.95
2601,1576,7480,28,0.61,2.88
2568,1050,7370,30,0.41,2.87
552,427,1470,21,0.77,2.66
715,413,1880,20,0.58,2.63
1990,999,5640,36,0.50,2.83
4979,1771,14650,32,0.36,2.94
4593,1570,13510,32,0.34,2.94
4963,1470,14620,31,0.30,2.95
3321,1439,9800,30,0.43,2.95
4560,1530,13420,31,0.34,2.94
2489,1089,7140,31,0.44,2.87
796,964,2060,29,1.21,2.59
3029,1372,8810,30,0.45,2.91
756,348,1940,31,0.46,2.57
271,290,710,15,1.07,2.62
4730,1615,13940,32,0.34,2.95
2203,1117,6290,29,0.51,2.86
2913,2331,8340,30,0.80,2.86
1356,786,3740,29,0.58,2.76
3176,950,9240,30,0.30,2.91
4640,1546,13610,33,0.33,2.93
239,338,600,14,1.41,2.51
4194,1494,12330,32,0.36,2.94
4396,1447,12960,32,0.33,2.95
2045,895,5770,31,0.44,2.82
2381,853,6780,29,0.36,2.85
4126,1268,12160,30,0.31,2.95
2932,1292,8430,31,0.44,2.88
548,505,1450,21,0.92,2.65
4011,1657,11780,32,0.41,2.94
3432,1601,10130,31,0.47,2.95
3331,1278,9840,28,0.38,2.95
115,111,220,16,0.97,1.91
3585,1398,10550,32,0.39,2.94
819,496,2130,30,0.61,2.60
1385,1036,3860,28,0.75,2.79
1711,613,4890,30,0.36,2.86
1377,707,3820,31,0.51,2.77
2298,958,6550,31,0.42,2.85
1961,801,5530,29,0.41,2.82
4615,2473,13580,33,0.54,2.94
1,10,0,0,10.00,0.00
4986,1619,14690,32,0.32,2.95
4421,1400,13060,32,0.32,2.95
249,166,660,16,0.67,2.65
440,415,1190,15,0.94,2.70
4183,2280,12310,31,0.55,2.94
1549,569,4380,30,0.37,2.83
2562,1934,7360,28,0.75,2.87
3090,3169,9000,31,1.03,2.91
2104,898,5950,28,0.43,2.83
1573,644,4480,26,0.41,2.85
4767,1740,14030,32,0.37,2.94
2970,949,8630,30,0.32,2.91
1741,970,4990,28,0.56,2.87
3169,1444,9230,30,0.46,2.91
2239,840,6350,28,0.38,2.84
1190,790,3190,31,0.66,2.68
3650,1799,10690,33,0.49,2.93
4276,1715,12600,31,0.40,2.95
635,381,1670,21,0.60,2.63
3156,1108,9200,30,0.35,2.92
4042,1413,11850,31,0.35,2.93
2941,976,8500,31,0.33,2.89
2654,1009,7650,31,0.38,2.88
1547,700,4370,30,0.45,2.82
266,226,680,15,0.85,2.56
2205,696,6300,31,0.32,2.86
4462,1363,13130,33,0.31,2.94
3382,1203,9960,30,0.36,2.95
1412,534,3930,28,0.38,2.78
1345,558,3720,29,0.41,2.77
1112,671,2890,28,0.60,2.60
4505,2080,13300,33,0.46,2.95
3001,1158,8700,30,0.39,2.90
4205,1594,12380,31,0.38,2.94
3947,1245,11610,31,0.32,2.94
3072,1076,8940,29,0.35,2.91
3223,1329,9390,30,0.41,2.91
3051,1515,8860,31,0.50,2.90
3380,969,9960,29,0.29,2.95
4085,1478,12020,32,0.36,2.94
3008,2090,8710,30,0.69,2.90
3823,1285,11160,33,0.34,2.92
2444,904,6970,29,0.37,2.85
4420,2000,13060,32,0.45,2.95
1738,1125,4970,29,0.65,2.86
2494,1351,7150,30,0.54,2.87
4161,1436,12280,31,0.35,2.95
71,140,140,11,1.97,1.97
2347,1190,6690,30,0.51,2.85
1653,1010,4740,30,0.61,2.87
3058,2153,8890,31,0.70,2.91
1709,939,4870,29,0.55,2.85
1961,1104,5530,31,0.56,2.82
741,494,1910,31,0.67,2.58
2833,1509,8160,28,0.53,2.88
2716,1026,7820,29,0.38,2.88
4729,1723,13930,31,0.36,2.95
3222,1296,9390,29,0.40,2.91
4907,1789,14440,33,0.36,2.94
747,484,1920,30,0.65,2.57
3881,2062,11370,31,0.53,2.93
1551,738,4400,30,0.48,2.84
1360,666,3750,24,0.49,2.76
1094,378,2850,30,0.35,2.61
1567,1088,4460,31,0.69,2.85
956,724,2540,30,0.76,2.66
3276,1215,9640,30,0.37,2.94
1237,1088,3420,29,0.88,2.76
406,191,1120,16,0.47,2.76
1536,685,4330,30,0.45,2.82
4084,1654,12020,32,0.40,2.94
3804,1307,11120,33,0.34,2.92
2790,915,8070,31,0.33,2.89
2355,1113,6710,31,0.47,2.85
2934,1414,8440,30,0.48,2.88
4593,1474,13510,31,0.32,2.94
1948,815,5510,30,0.42,2.83
763,457,1950,30,0.60,2.56
1637,752,4700,30,0.46,2.87
1800,687,5140,31,0.38,2.86
707,570,1850,22,0.81,2.62
1413,516,3930,31,0.37,2.78
112,141,210,15,1.26,1.88
4741,1696,13970,32,0.36,2.95
2070,742,5860,30,0.36,2.83
1583,527,4500,29,0.33,2.84
3703,1194,10810,33,0.32,2.92
2425,1620,6890,28,0.67,2.84
1005,511,2650,26,0.51,2.64
2310,1267,6570,30,0.55,2.84
4502,1385,13300,32,0.31,2.95
369,340,1000,16,0.92,2.71
1845,856,5220,26,0.46,2.83
4068,1558,11920,31,0.38,2.93
3638,1248,10660,33,0.34,2.93
355,385,960,15,1.08,2.70
3266,1225,9590,28,0.38,2.94
2744,1660,7890,30,0.60,2.88
2784,1068,8020,31,0.38,2.88
1212,560,3280,30,0.46,2.71
3991,1351,11700,32,0.34,2.93
3035,1192,8820,30,0.39,2.91
3403,1163,10010,28,0.34,2.94
3787,1823,11100,33,0.48,2.93
4468,2224,13150,33,0.50,2.94
1155,666,3060,28,0.58,2.65
843,668,2180,30,0.79,2.59
669,542,1720,21,0.81,2.57
4618,1761,13590,32,0.38,2.94
2878,991,8270,31,0.34,2.87
194,168,480,16,0.87,2.47
629,297,1660,21,0.47,2.64
4233,1267,12470,32,0.30,2.95
1682,716,4800,30,0.43,2.85
2891,1165,8290,31,0.40,2.87
1320,798,3630,31,0.60,2.75
3164,1499,9200,29,0.47,2.91
4260,1894,12560,32,0.44,2.95
2459,911,7020,31,0.37,2.85
743,427,1910,31,0.57,2.57
1946,857,5500,31,0.44,2.83
4013,1239,11790,32,0.31,2.94
1912,1085,5380,29,0.57,2.81
703,532,1840,21,0.76,2.62
119,132,220,15,1.11,1.85
3364,1660,9930,31,0.49,2.95
